nbSyll,pron,origin,warning,remarques,POS,lineId,pageId,sizePron,transcription,hwd,pronSampa,ipa
2,ſtāʹt_e_ly,,,,a.,57.0,202,10,stately,,,
2,ſtāʹter,,,,n.,58.0,202,7,stater,,,
2,ſtāʹt_e_ſmăn,,,,n.,59.0,202,12,statesman,,,
2,ſtăʹtics,L.,,,n.,60.0,202,8,statics,,,
3,ſtāʹtion,L.,,,n.,61.0,202,8,station,,,
5,ſtāʹtionāry,,,,a.,62.0,202,11,stationary,,,
4,ſtāʹtionĕr,,,,n.,63.0,202,10,stationer,,,
4,ſtăʹtūāry,,,,n.,64.0,202,9,statuary,,,
2,ſtăʹtue,L.,,,n.,65.0,202,7,statue,,,
2,ſtăʹtūre,L.,,,n.,66.0,202,8,stature,,,
2,ſtăʹtūte,L.,,,n.,67.0,202,8,statute,,,
1,ſtāve,,,,v.,68.0,202,5,stave,,,
3,ſtāʹv_e_sācre,,,,n.,69.0,202,13,stavesacre,,,
1,ſtay,,,,v.,70.0,202,4,stay,,,
2,ſtaʹyed,,,,a.,71.0,202,7,stayed,,,
1,ſtays,,,,n.,72.0,202,5,stays,,,
1,ſtead,,,,n.,73.0,202,5,stead,,,
2,ſteaʹdfaſt,,,,n.,74.0,202,10,steadfast,,,
2,ſteaʹdy,,,,a.,2.0,203,7,steady,,,
1,ſteak,,,,n.,3.0,203,5,steak,,,
1,ſteal,,,,v.,4.0,203,5,steal,,,
1,ſtealth,,,,p.,5.0,203,7,stealth,,,
1,ſteam,,,,n.,6.0,203,5,steam,,,
2,ſlĕʹdfăſt,,,,n.,7.0,203,9,sledfast,,,
1,ſteed,,,,n.,8.0,203,5,steed,,,
1,ſteel,,,,n.,9.0,203,5,steel,,,
2,ſteeʹlyard,,,,n.,10.0,203,10,steelyard,,,
1,ſteen,,,,n.,11.0,203,5,steen,,,
1,ſteep,,,,a.,12.0,203,5,steep,,,
2,ſteeʹple,,,,n.,13.0,203,8,steeple,,,
1,ſteer,,,,n.,14.0,203,5,steer,,,
2,ſteeʹrage,,,,n.,15.0,203,9,steerage,,,
2,ſteeʹrſman,,,,n.,16.0,203,10,steersman,,,
1,ſtĕm,,,,n.,17.0,203,4,stem,,,
1,ſtĕnch,,,,n.,18.0,203,6,stench,,,
4,ſtĕntōʹrĭan,,,,n.,19.0,203,11,stentorian,,,
5,ſtĕntŏrōphŏʹnic,,,,n.,20.0,203,15,stentorophonic,,,
1,ſtĕp,,,,n.,21.0,203,4,step,,,
5,ſtĕrēŏʹgrăphy,G.,,,n.,22.0,203,13,stereography,,,
5,ſtĕrēŏʹmĕtry,G.,,,n.,23.0,203,12,stereometry,,,
5,ſtĕrēŏʹtŏmy,,,,n.,24.0,203,11,stereotomy,,,
2,ſtĕʹril,L.,,,a.,25.0,203,7,steril,,,
4,ſtĕrĭʹlĭty,,,,n.,26.0,203,10,sterility,,,
2,ſtĕʹrling,,,,n.,27.0,203,9,sterling,,,
1,ſtĕrn,,,,n.,28.0,203,5,stern,,,
5,ſtĕrnūʹtătory,L.,,,n.,29.0,203,13,sternutatory,,,
1,ſtew,,,,n.,30.0,203,4,stew,,,
2,ſteʹward,,,,n.,31.0,203,8,steward,,,
3,ſteʹwardſhip,,,,n.,32.0,203,12,stewardship,,,
1,ſtews,,,,n.,33.0,203,5,stews,,,
3,ſtĭʹbĭum,,,,n.,34.0,203,8,stibium,,,
1,ſtĭck,,,,n.,35.0,203,5,stick,,,
2,ſtĭʹckle,,,,v.,36.0,203,8,stickle,,,
2,ſtĭʹcky,,,,a.,37.0,203,7,sticky,,,
1,ſtĭff,,,,a.,38.0,203,5,stiff,,,
3,ſtĭʹffnĕcked,,,,a.,39.0,203,12,stiffnecked,,,
2,ſtĭʹff_e_n,,,,a.,40.0,203,10,stiffen,,,
2,ſtĭʹfle,,,,v.,41.0,203,7,stifle,,,
3,ſtĭʹgmatīze,,,,v.,42.0,203,11,stigmatize,,,
1,ſtīle,,,,n.,43.0,203,5,stile,,,
1,ſtĭll,,,,n.,44.0,203,5,still,,,
2,ſtĭʹlling,,,,n.,45.0,203,9,stilling,,,
3,ſtĭllĕʹtto,,,,n.,46.0,203,10,stilletto,,,
2,ſtĭʹllneſs,,,,n.,47.0,203,10,stillness,,,
1,ſtĭlts,,,,n.,48.0,203,6,stilts,,,
3,ſtĭʹmūlāte,,,,v.,49.0,203,10,stimulate,,,
5,ſtĭmūlāʹtion,L.,,,n.,50.0,203,12,stimulation,,,
1,ſtĭng,,,,n.,51.0,203,5,sting,,,
2,ſtĭʹngo,,,,n.,52.0,203,7,stingo,,,
2,ſtĭʹngy,,,,a.,53.0,203,7,stingy,,,
1,ſtĭnk,,,,n.,54.0,203,5,stink,,,
1,ſtĭnt,,,,v.,55.0,203,5,stint,,,
2,ſtĭʹpĕnd,,,,n.,56.0,203,8,stipend,,,
5,ſtĭpĕʹndĭary,,,,n.,57.0,203,12,stipendiary,,,
2,ſtĭʹptic,G.,,,n.,58.0,203,8,stiptic,,,
3,ſtĭʹpūlāte,L.,,,v.,59.0,203,10,stipulate,,,
5,ſtĭpūlāʹtion,L.,,,n.,60.0,203,12,stipulation,,,
1,ſtĭr,,,,n.,61.0,203,4,stir,,,
2,ſtĭʹrrŭps,,,,n.,62.0,203,9,stirrups,,,
1,ſtĭtch,,,,n.,63.0,203,6,stitch,,,
2,ſtĭʹtchwort,,,,n.,64.0,203,11,stitchwort,,,
1,ſtīve,,,,v.,65.0,203,5,stive,,,
2,ſtīʹver,,,,n.,66.0,203,7,stiver,,,
2,ſtoaʹk_e_r,,,,n.,67.0,203,10,stoaker,,,
3,ſtŏccāʹdo,,,,n.,68.0,203,9,stoccado,,,
1,ſtŏck,,,,v.,69.0,203,5,stock,,,
3,ſtōʹĭcal,,,,a.,70.0,203,8,stoical,,,
3,ſtōʹĭcĭſm,,,,n.,71.0,203,9,stoicism,,,
2,ſtōʹĭcs,,,,n.,72.0,203,7,stoics,,,
1,ſtōle,,,,n.,73.0,203,5,stole,,,
2,ſtŏʹl_e_n,,,,a.,2.0,204,9,stolen,,,
3,ſtŏʹmăc_h_er,,,,n.,3.0,204,12,stomacher,,,
2,ſtŏʹmăc_h_,,,,n.,4.0,204,10,stomach,,,
3,ſtŏʹmăc_h_ful,,,,a.,5.0,204,13,stomachful,,,
3,ſtomăʹc_h_ĭcs,,,,n.,6.0,204,13,stomachics,,,
1,ſtone,,,,n.,7.0,204,5,stone,,,
2,ſtoʹny,,,,n.,8.0,204,6,stony,,,
1,ſtool,,,,n.,9.0,204,5,stool,,,
1,ſtoop,,,,v.,10.0,204,5,stoop,,,
1,ſtŏp,,,,n.,11.0,204,4,stop,,,
2,ſtŏʹppage,,,,n.,12.0,204,9,stoppage,,,
2,ſtŏʹpple,,,,n.,13.0,204,8,stopple,,,
2,ſtŏʹpp_e_r,,,,n.,14.0,204,10,stopper,,,
2,ſtōʹrage,,,,n.,15.0,204,8,storage,,,
2,ſtōʹrăx,L.,,,n.,16.0,204,7,storax,,,
1,ſtōre,,,,n.,17.0,204,5,store,,,
1,ſtŏrk,,,,n.,18.0,204,5,stork,,,
1,ſtŏrm,,,,v.,19.0,204,5,storm,,,
2,ſtoʹrmy,,,,a.,20.0,204,7,stormy,,,
2,ſtōʹry,,,,n.,21.0,204,6,story,,,
1,ſtove,,,,n.,22.0,204,5,stove,,,
1,ſtȯu̇t,,,,n.,23.0,204,6,stouot,,,
1,ſtȯẇ,,,,v.,24.0,204,4,stow,,,
2,ſtȯʹẇage,,,,n.,25.0,204,8,stowage,,,
2,ſtrăʹddle,,,,v.,26.0,204,9,straddle,,,
2,ſtrăʹggle,,,,v.,27.0,204,9,straggle,,,
1,ſtrai_gh_t,,,,a.,28.0,204,10,straight,,,
1,ſtrain,,,,n.,29.0,204,6,strain,,,
1,ſtrait,,,,n.,30.0,204,6,strait,,,
2,ſtraĭʹt_e_n,,,,v.,31.0,204,11,straiten,,,
2,ſtraiʹtway,,,,n.,32.0,204,10,straitway,,,
1,ſtrănd,,,,n.,33.0,204,6,strand,,,
2,ſtrăʹnded,,,,a.,34.0,204,9,stranded,,,
1,ſtrānge,,,,a.,35.0,204,7,strange,,,
2,ſtrāʹnger,,,,n.,36.0,204,9,stranger,,,
2,ſtrăngle,L.,nbSyll>1 et pas d'accent tonic,,v.,37.0,204,8,strangle,,,
2,ſtrăʹngling,,,,n.,38.0,204,11,strangling,,,
2,ſtrăʹng_u_āry,,,,n.,39.0,204,13,stranguary,,,
1,ſtrăp,,,,n.,40.0,204,5,strap,,,
3,ſtrăpāʹdo,,,,n.,41.0,204,9,strapado,,,
2,ſtrāʹtā,L.,,,n.,42.0,204,7,strata,,,
3,ſtrăʹtăgem,G.,,,n.,43.0,204,10,stratagem,,,
1,ſtraw,,,,n.,44.0,204,5,straw,,,
3,ſtraʹwbĕrry,,,,n.,45.0,204,11,strawberry,,,
1,ſtray,,,,v.,46.0,204,5,stray,,,
1,ſtreak,,,,v.,47.0,204,6,streak,,,
2,ſtreaʹked,,,,a.,48.0,204,9,streaked,,,
1,ſtream,,,,n.,49.0,204,6,stream,,,
2,ſtreaʹm_e_r,,,,n.,50.0,204,11,streamer,,,
1,ſtreet,,,,n.,51.0,204,6,street,,,
1,ſtrĕngth,,,,n.,52.0,204,8,strength,,,
2,ſtrĕʹngth_e_n,,,,v.,53.0,204,13,strengthen,,,
3,ſftrĕʹnūous,L.,,,a.,54.0,204,11,sftrenuous,,,
1,ſtreſs,,,,n.,55.0,204,6,stress,,,
1,ſtrĕtch,,,,v.,56.0,204,7,stretch,,,
2,ſtrĕʹtchers,,,,n.,57.0,204,11,stretchers,,,
1,ſtrew,,,,v.,58.0,204,5,strew,,,
2,ſtrĭʹck_e_n,,,,a.,59.0,204,11,stricken,,,
2,ſtrĭʹckle,,,,n.,60.0,204,9,strickle,,,
1,ſtrĭct,,,,a.,61.0,204,6,strict,,,
1,ſtrīde,,,,v.,62.0,204,6,stride,,,
1,ſtrīfe,,,,n.,63.0,204,6,strife,,,
1,ſtrīke,,,,v.,64.0,204,6,strike,,,
2,ſtrīʹking,,,,a.,65.0,204,9,striking,,,
1,ſtrĭng,,,,n.,66.0,204,6,string,,,
2,ſtrĭʹngy,,,,a.,67.0,204,8,stringy,,,
1,ſtrĭp,,,,v.,68.0,204,5,strip,,,
1,ſtrīpe,,,,n.,69.0,204,6,stripe,,,
2,ſtrĭʹplĭng,,,,n.,70.0,204,10,stripling,,,
1,ſtrīve,,,,v.,71.0,204,6,strive,,,
1,ſtroak,,,,n.,72.0,204,6,stroak,,,
1,ſtrōke,,,,v.,73.0,204,6,stroke,,,
1,ſtroll,,,,v.,2.0,205,6,stroll,,,
1,ſtrong,,,,a.,3.0,205,6,strong,,,
1,ſtrŭck,,,,a.,4.0,205,6,struck,,,
2,ſtrŭʹctūre,,,,n.,5.0,205,10,structure,,,
2,ſtrŭʹggle,,,,v.,6.0,205,9,struggle,,,
2,ſtrŭʹmpet,,,,n.,7.0,205,9,strumpet,,,
1,ſtrŭt,,,,v.,8.0,205,5,strut,,,
2,ſtŭʹbbing,,,,n.,9.0,205,9,stubbing,,,
2,ſtŭʹbble,,,,n.,10.0,205,8,stubble,,,
2,ſtŭʹbborn,,,,a.,11.0,205,9,stubborn,,,
1,ſtŭck or ſtŭʹcco,,,,n.,12.0,205,16,stuck or stucco,,,
1,ſtŭd,,,,n.,13.0,205,4,stud,,,
2,ſtŭʹdded,,,,a.,14.0,205,8,studded,,,
2,ſtūʹdent,,,,n.,15.0,205,8,student,student,s t u d @ n t,studənt
3,ſtūʹdĭ_o_us,L.,,,a.,16.0,205,11,studious,,,
2,ſtŭʹdy,L.,,,n.,17.0,205,6,study,,,
1,ſtŭff,,,,n.,18.0,205,5,stuff,,,
1,ſtŭm,,,,n.,19.0,205,4,stum,,,
2,ſtŭʹmble,,,,v.,20.0,205,8,stumble,,,
2,ſtŭʹmmed,,,,a.,21.0,205,8,stummed,,,
1,ſtŭmp,,,,n.,22.0,205,5,stump,,,
1,ſtŭn,,,,v.,23.0,205,4,stun,,,
1,ſtŭnt,,,,v.,24.0,205,5,stunt,,,
1,ſtūpe,,,,n.,25.0,205,5,stupe,,,
5,ſtūpĕfăʹction,,,,n.,26.0,205,13,stupefaction,,,
4,ſtūpĕʹndĭ_o_us,L.,,,a.,27.0,205,14,stupendious,,,
2,ſtūʹpid,L.,,,a.,28.0,205,7,stupid,,,
4,ſtūpĭʹdĭty,L.,,,n.,29.0,205,10,stupidity,,,
3,ſtūʹpĭfy,,,,v.,30.0,205,8,stupify,,,
2,ſtūʹpor,L.,,,n.,31.0,205,7,stupor,,,
2,ſtŭʹrdy,,,,a.,32.0,205,7,sturdy,,,
1,ſty,,,,n.,33.0,205,3,sty,,,
3,ſty̆ʹgĭan,L.,,,a.,34.0,205,9,styogian,,,
1,ſtȳle,L.,,,n.,35.0,205,5,style,,,
2,ſty̆ʹptic,G.,,,n.,36.0,205,9,styoptic,,,
1,ſtух,,,,n.,37.0,205,4,styx,,,
3,ſuāʹfion,,,,n.,38.0,205,8,suafion,,,
3,sŭbaʹlpīne,,,,a.,39.0,205,10,subalpine,,,
3,sŭbaʹltĕrn,,,,n.,40.0,205,10,subaltern,,,
4,sŭbaltĕʹrnāte,L.,,,a.,41.0,205,13,subalternate,,,
3,sŭbaʹltĕrns,,,,n.,42.0,205,11,subalterns,,,
3,sŭbdeaʹc_o_n,,,,n.,43.0,205,12,subdeacon,,,
2,sŭbdeaʹn,,,,n.,44.0,205,8,subdean,,,
4,sŭbdĕʹlēgāte,,,,n.,45.0,205,12,subdelegate,,,
3,sŭbdĭvīʹde,,,,v.,46.0,205,10,subdivide,,,
2,sŭbdūʹe,L.,,,v.,47.0,205,7,subdue,,,
3,sŭbjāʹcent,L.,,,a.,48.0,205,10,subjacent,,,
2,sŭʹbjĕct,L.,,,n.,49.0,205,8,subject,,,
2,suʹbjĕʹct,,,,v.,50.0,205,9,subject,,,
4,sŭbjĕʹction,L.,,,n.,51.0,205,11,subjection,,,
2,sŭbjoiʹn,L.,,,v.,52.0,205,8,subjoin,,,
5,sūbĭtāʹne_o_us,L.,,,a.,53.0,205,14,subitaneous,,,
3,sŭʹbjūgāte,L.,,,v.,54.0,205,10,subjugate,,,
3,sŭbjŭʹnctive,L.,,,n.,55.0,205,12,subjunctive,,,
5,sŭblăpsăʹrĭans,L.,,,n.,56.0,205,14,sublapsarians,,,
4,sŭblieutĕʹnănt,,,,n.,57.0,205,14,sublieutenant,,,
3,sŭʹblĭmāte,L.,,,v.,58.0,205,10,sublimate,,,
5,ſublĭmāʹtion,,,,n.,59.0,205,12,sublimation,,,
2,sŭblīʹme,L.,,,a.,60.0,205,8,sublime,,,
4,sŭblĭʹmĭty,,,,n.,61.0,205,10,sublimity,,,
3,sŭblūʹnar,,,,a.,62.0,205,9,sublunar,,,
3,sŭbmăʹrſhal,,,,n.,63.0,205,11,submarshal,,,
2,sŭbmĕʹrge,L.,,,v.,64.0,205,9,submerge,,,
4,sŭbmĭʹſſion,,,,n.,65.0,205,11,submission,,,
3,sŭbmĭʹſſive,,,,a.,66.0,205,11,submissive,,,
2,sŭbmiʹt,,,,v.,67.0,205,7,submit,,,
4,sŭbŏʹrdĭnāte,L.,,,a.,68.0,205,12,subordinate,,,
6,sŭbŏrdĭnāʹtion,,,,n.,69.0,205,14,subordination,,,
2,ſubŏʹrn,,,,v.,70.0,205,7,suborn,,,
3,sūbp_o_ēnā,,nbSyll>1 et pas d'accent tonic,,n.,71.0,205,10,subpoena,,,
3,sŭbreaʹd_e_r,,,,n.,72.0,205,12,subreader,,,
5,sŭbrĕptĭʹti_o_us,,,,n.,73.0,205,16,subreptitious,,,
2,sŭbſcrīʹbe,,,,v.,2.0,206,10,subscribe,,,
4,sŭbſcrĭʹption,,,,n.,3.0,206,13,subscription,,,
3,sŭʹbſequĕnt,,,,a.,4.0,206,11,subsequent,,,
2,sŭbsĕʹrve,,,,v.,5.0,206,9,subserve,,,
5,ſubsĕʹrviėncy,,,,n.,6.0,206,13,subserviency,,,
4,sŭbsĕʹrviėnt,,,,a.,7.0,206,12,subservient,,,
2,sŭʹbŭrbs,,,,n.,8.0,206,8,suburbs,,,
